index,Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
2262,Google Searches Can Help Us Find Emerging Covid-19 Outbreaks,The New York Times,2020,4,6,57,1,0,0,-1
2263,Italy’s Virus Shutdown Came Too Late. What Happens Now?,The New York Times,2020,4,6,57,1,0,0,-1
2264,Hungary’s Leader Grabbed Powers to Fight the Virus. Some Fear Other Motives.,The New York Times,2020,4,6,57,1,0,0,0
2265,"As Himalayas Warm, Nepal’s Climate Migrants Struggle to Survive",The New York Times,2020,4,6,57,1,0,0,-1
2266,"He Led a Top Navy Ship. Now He Sits in Quarantine, Fired and Infected.",The New York Times,2020,4,6,57,1,0,0,0
2267,"Coronavirus Strands China’s Students, in a Dilemma for Beijing",The New York Times,2020,4,6,57,1,0,0,-1
2268,What’s the Best Material for a Mask?,The New York Times,2020,4,6,57,1,0,0,1
2269,Politics Through the Looking Glass: Virus Scrambles the Left-Right Lines,The New York Times,2020,4,6,57,1,0,0,-1
2270,"Ignoring Expert Opinion, Trump Again Promotes Use of Hydroxychloroquine",The New York Times,2020,4,6,57,1,0,0,-1
2271,U.S. Military Seeks More Funding for Pacific Region After Pandemic,The New York Times,2020,4,6,57,1,0,0,-1
2272,Another Thing to Fear Out There: Coronavirus Scammers,The New York Times,2020,4,6,57,1,0,0,-1
2273,European Banks Prepared for a Crisis. But Not This One.,The New York Times,2020,4,6,57,1,0,0,0
2274,Top Democrats Press Treasury to Accelerate Airline Bailout,The New York Times,2020,4,6,57,1,0,0,0
2275,Gaps in Amazon’s Response as Virus Spreads to More Than 50 Warehouses,The New York Times,2020,4,6,57,1,0,0,-1
2276,How to Thrive in Online Life,The New York Times,2020,4,6,57,1,0,0,1
2277,How to Get Books When Bookstores and Libraries Are Closed,The New York Times,2020,4,6,57,1,0,0,1
2278,"Closed and Without March Madness Bets, Sports Betting Faces New Pressures",The New York Times,2020,4,6,57,1,0,0,-1
2279,"For This N.B.A. Rookie, Reality TV Is an Escape That Feels Like Home",The New York Times,2020,4,6,57,1,0,0,1
2280,The Best Thing About NASCAR’s Virtual Races Might Be the Real Competition,The New York Times,2020,4,6,57,1,0,0,-1
2281,"Bible Museum, Admitting Mistakes, Tries to Convert Its Critics",The New York Times,2020,4,6,57,1,0,0,-1
2282,"Learning to Listen to, and Beyond, the Siren’s Call",The New York Times,2020,4,6,57,1,0,0,1
2283,How Bill Withers Defined Soulful Selflessness,The New York Times,2020,4,6,57,1,0,0,1
2284,The Nurse Was Holding Up. Then Her 3 Close Relatives Were Brought In.,The New York Times,2020,4,6,57,1,0,0,1
2285,Virus Toll Grows In New Jersey,The New York Times,2020,4,6,57,1,0,0,-1
2286,"Chinese-Americans, Facing Abuse, Unite to Aid Hospitals in Coronavirus Battle",The New York Times,2020,4,6,57,1,0,0,0
2287,Americans Don’t Trust the Media Anymore. So Why Do They Trust the Cuomos?,The New York Times,2020,4,6,57,1,0,0,0
2288,Two Veteran C.E.O.s Risk $1.8 Billion on a Streaming App. In a Pandemic.,The New York Times,2020,4,6,57,1,0,0,-1
2289,Facebook Hampers Do-It-Yourself Mask Efforts,The New York Times,2020,4,6,57,1,0,0,-1
2290,"Michael McKinnell, 84, Dies; Architect of a Monumental City Hall",The New York Times,2020,4,6,57,1,0,0,1
2291,"Tom Dempsey, Record-Setting Kicker, Dies at 73",The New York Times,2020,4,6,57,1,0,0,0
2292,"Gerald Freedman, Prolific Stage Director, Dies at 92",The New York Times,2020,4,6,57,1,0,0,-1
2293,This Is What Happens When a Narcissist Runs a Crisis,The New York Times,2020,4,6,57,1,0,0,-1
2294,Social Distancing Is a Privilege,The New York Times,2020,4,6,57,1,0,0,1
2295,I’m a Doctor at the ‘Epicenter of the Epicenter’,The New York Times,2020,4,6,57,1,0,0,1
2296,"Straggling in a Good Economy, and Now Struggling in a Crisis",The New York Times,2020,4,17,58,1,0,0,-1
2297,Trump Says States Can Start Reopening While Acknowledging the Decision Is Theirs,The New York Times,2020,4,17,58,1,0,0,-1
2298,29 Dead at One Nursing Home From the Virus. Or More. No One Will Say.,The New York Times,2020,4,17,58,1,0,0,-1
2299,‘There’s No More Water’: Climate Change on a Drying Island,The New York Times,2020,4,17,58,1,0,0,0
2300,The Coronavirus Is Mutating. What Does That Mean for a Vaccine?,The New York Times,2020,4,17,58,1,0,0,-1
2301,U.K. Paid $20 Million for New Coronavirus Tests. They Didn’t Work.,The New York Times,2020,4,17,58,1,0,0,-1
2302,"As Coronavirus Fades in China, Nationalism and Xenophobia Flare",The New York Times,2020,4,17,58,1,0,0,-1
2303,"W.H.O., Now Trump’s Scapegoat, Warned About Coronavirus Early and Often",The New York Times,2020,4,17,58,1,0,0,-1
2304,An Army of Virus Tracers Takes Shape in Massachusetts,The New York Times,2020,4,17,58,1,0,0,-1
2305,‘You Have to Disobey’: Protesters Gather to Defy Stay-at-Home Orders,The New York Times,2020,4,17,58,1,0,0,-1
2306,E.P.A. Weakens Controls on Mercury,The New York Times,2020,4,17,58,1,0,0,-1
2307,"For Mark Meadows, Transition From Trump Confidant to Chief of Staff Is a Hard One",The New York Times,2020,4,17,58,1,0,0,-1
2308,The Democratic Establishment Suddenly Loves Bernie Sanders,The New York Times,2020,4,17,58,1,0,0,1
2309,Judge Denies Roger Stone’s Bid for a New Trial,The New York Times,2020,4,17,58,1,0,0,-1
2310,Loan Money Runs Out While Small-Business Owners Wait in Line,The New York Times,2020,4,17,58,1,0,0,-1
2311,‘Nowhere to Hide’ as Unemployment Permeates the Economy,The New York Times,2020,4,17,58,1,0,0,-1
2312,Some Banks Keep Customers’ Stimulus Checks if Accounts Are Overdrawn,The New York Times,2020,4,17,58,1,0,0,0
2313,Facebook-Backed Libra Cryptocurrency Project Is Scaled Back,The New York Times,2020,4,17,58,1,0,0,-1
2314,‘Charger Desert’ in Big Cities Keeps Electric Cars From Mainstream,The New York Times,2020,4,17,58,1,0,0,1
2315,There’s No Place Like Home (Theater),The New York Times,2020,4,17,58,1,0,0,1
2316,When Will Sports Come Back? Here Is What Has to Happen First,The New York Times,2020,4,17,58,1,0,0,-1
2317,PGA Tour Announces Mid-June Return in Texas,The New York Times,2020,4,17,58,1,0,0,1
2318,Drugs and Stunts Cited in Plane Crash That Killed Roy Halladay,The New York Times,2020,4,17,58,1,0,0,1
2319,Ottessa Moshfegh Is Only Human,The New York Times,2020,4,17,58,1,0,0,-1
2320,"‘#blackAF’ Review: A Second Portrait of the Artist, With More Scars",The New York Times,2020,4,17,58,1,0,0,1
2321,Art Recreation Is the Only Good Instagram Challenge,The New York Times,2020,4,17,58,1,0,0,-1
2322,"‘Trolls World Tour,’ a Kids’ Music Movie, Has Big Problems With Pop",The New York Times,2020,4,17,58,1,0,0,-1
2323,"‘Beyond the Visible: Hilma af Klint’ Review: What Did She See, and When?",The New York Times,2020,4,17,58,1,0,0,0
2324,"‘A White, White Day’ Review: Confronting Grief in a Frozen Landscape",The New York Times,2020,4,17,58,1,0,0,1
2325,"Virus Forces a ‘Wartime’ Budget on N.Y.C., With $2 Billion in Cuts",The New York Times,2020,4,17,58,1,0,0,-1
2326,"This Is Schooling Now for 200,000 N.Y.C. Children in Special Education",The New York Times,2020,4,17,58,1,0,0,1
2327,"Asthma Is Absent Among Top Covid-19 Risk Factors, Early Data Shows",The New York Times,2020,4,17,58,1,0,0,-1
2328,Biden Is Losing the Internet. Does That Matter?,The New York Times,2020,4,17,58,1,0,0,-1
2329,"China Post-Coronavirus: Signs of Life, Censorship and Paranoia",The New York Times,2020,4,17,58,1,0,0,-1
2330,Reporters Grounded by Pandemic Lose ‘That Window Into the Campaign’,The New York Times,2020,4,17,58,1,0,0,-1
2331,"Brian Dennehy, Tony Award-Winning Actor, Dies at 81",The New York Times,2020,4,17,58,1,0,0,-1
2332,"Lee Konitz, Jazz Saxophonist Who Blazed His Own Trail, Dies at 92",The New York Times,2020,4,17,58,1,0,0,-1
2333,"Nora Illi, Swiss Muslim Convert Who Sparked Controversy, Dies at 35",The New York Times,2020,4,17,58,1,0,0,-1
2334,Wisconsin Voters Faced an Impossible Choice. It Shouldn’t Happen Again.,The New York Times,2020,4,17,58,1,0,0,-1
2335,50 Million Kids Can’t Attend School. What Happens to Them?,The New York Times,2020,4,17,58,1,0,0,-1
2336,Trump’s Brain: A Guided Tour,The New York Times,2020,4,17,58,1,0,0,1
2337,"Businesses Tiptoe Into a World of Masks, Gloves and Wary Customers",The New York Times,2020,4,25,59,1,0,0,-1
2338,Trump’s Suggestion That Disinfectants Could Be Used to Treat Coronavirus Prompts Aggressive Pushback,The New York Times,2020,4,25,59,1,0,0,-1
2339,"Trump Speech to Bring 1,000 West Point Cadets Back to Campus",The New York Times,2020,4,25,59,1,0,0,-1
2340,I Used to Make Fun of Silicon Valley Preppers. Then I Became One.,The New York Times,2020,4,25,59,1,0,0,0
2341,"Why Georgia Isn’t Ready to Reopen, in Charts",The New York Times,2020,4,25,59,1,0,0,-1
2342,"Pressured by China, E.U. Softens Report on Covid-19 Disinformation",The New York Times,2020,4,25,59,1,0,0,-1
2343,A Closed Border Can’t Stop This Elderly Couple: ‘Love Is the Best Thing in the World’,The New York Times,2020,4,25,59,1,0,0,1
2344,Turmoil in Brazil: Bolsonaro Fires Police Chief and Justice Minister Quits,The New York Times,2020,4,25,59,1,0,0,-1
2345,Durham Inquiry Includes Scrutiny of a Media Leak,The New York Times,2020,4,25,59,1,0,0,0
2346,"Trump’s Temporary Halt to Immigration Is Part of Broader Plan, Stephen Miller Says",The New York Times,2020,4,25,59,1,0,0,0
2347,Biden Will Fund-Raise With D.N.C. and His Appointee Will Lead the Committee,The New York Times,2020,4,25,59,1,0,0,1
2348,Black Leaders Want a Black Woman as Biden’s Running Mate. But Who?,The New York Times,2020,4,25,59,1,0,0,-1
2349,Biden Steps Up Warnings of Possible Trump Disruption of Election,The New York Times,2020,4,25,59,1,0,0,0
2350,Biden Leads Trump in Key States. But Hillary Clinton Led by More.,The New York Times,2020,4,25,59,1,0,0,0
2351,"Some Companies Seeking Bailouts Had Piles of Cash, Then Spent It",The New York Times,2020,4,25,59,1,0,0,-1
2352,The Tax-Break Bonanza Inside the Economic Rescue Package,The New York Times,2020,4,25,59,1,0,0,1
2353,"Frantic for Coronavirus Gear, Americans in Need Turn to China’s Elite",The New York Times,2020,4,25,59,1,0,0,-1
2354,Zoom’s Biggest Rivals Are Coming for It,The New York Times,2020,4,25,59,1,0,0,1
2355,Amazon Loses Appeal of French Order to Stop Selling Nonessential Items,The New York Times,2020,4,25,59,1,0,0,-1
2356,Our Ingenuity Shapes Facebook,The New York Times,2020,4,25,59,1,0,0,1
2357,A Stripped-Down N.F.L. Draft Turns Out to Be Pretty Special,The New York Times,2020,4,25,59,1,0,0,0
2358,Why Phil Jackson Needs ‘The Last Dance’,The New York Times,2020,4,25,59,1,0,0,1
2359,2020 N.F.L. Draft: What We Learned,The New York Times,2020,4,25,59,1,0,0,1
2360,"Twist, Bend, Reach, Step: A Merce Cunningham Solo Anyone Can Try",The New York Times,2020,4,25,59,1,0,0,1
2361,How the Met Opera Is Throwing a Gala Concert With Smartphones,The New York Times,2020,4,25,59,1,0,0,-1
2362,How to Make It in America as a Professional Falconer,The New York Times,2020,4,25,59,1,0,0,1
2363,"March, April, May: City’s Mood Darkens as Crisis Feels Endless",The New York Times,2020,4,25,59,1,0,0,-1
2364,"‘I Like It, Actually’: Why So Many Older People Thrive in Lockdown",The New York Times,2020,4,25,59,1,0,0,1
2365,‘Playing Russian Roulette’: Nursing Homes Told to Take the Infected,The New York Times,2020,4,25,59,1,0,0,-1
2366,"Richard Sobol, Civil Rights Lawyer in the South, Dies at 82",The New York Times,2020,4,25,59,1,0,0,-1
2367,"Fred the Godson, Nimble New York Rapper, Dies at 41",The New York Times,2020,4,25,59,1,0,0,-1
2368,"Henry F. Graff, Columbia Historian of Presidents, Dies at 98",The New York Times,2020,4,25,59,1,0,0,-1
2369,Failing to Help Those Who Need It Most,The New York Times,2020,4,25,59,1,0,0,-1
2370,"Take It From Me, Voter Fraud Is Part of the G.O.P. Playbook",The New York Times,2020,4,25,59,1,0,0,-1
2371,America Shouldn’t Have to Play by New York Rules,The New York Times,2020,4,25,59,1,0,0,1
2372,G.O.P. Split Over State Aid That Could Mostly Go to Democratic Strongholds,The New York Times,2020,5,12,60,1,0,0,-1
2373,Tribal Nations Face Most Severe Crisis in Decades as the Coronavirus Closes Casinos,The New York Times,2020,5,12,60,1,0,0,-1
2374,China Is Defensive. The U.S. Is Absent. Can the Rest of the World Fill the Void?,The New York Times,2020,5,12,60,1,0,0,-1
2375,Victim or Executioner? Let the Computer Decide,The New York Times,2020,5,12,60,1,0,0,-1
2376,The Cities We Need,The New York Times,2020,5,12,60,1,0,0,1
2377,"A Coronavirus Mystery Explained: Moscow Has 1,700 Extra Deaths",The New York Times,2020,5,12,60,1,0,0,-1
2378,Bafflement Greets Boris Johnson’s Plan for Reopening Britain,The New York Times,2020,5,12,60,1,0,0,-1
2379,Iranian Friendly Fire Kills 19 in 2nd Missile Accident of Year,The New York Times,2020,5,12,60,1,0,0,-1
2380,How Do You Enforce a Law That Tramples the Land of the Free?,The New York Times,2020,5,12,60,1,0,0,-1
2381,"After Months Apart, Mother’s Day Visits Through a Doorway",The New York Times,2020,5,12,60,1,0,0,0
2382,Children Gravely Ill With Covid-19 Often Had Other Medical Conditions,The New York Times,2020,5,12,60,1,0,0,-1
2383,White House Orders Staff to Wear Masks as Trump Misrepresents Testing Record,The New York Times,2020,5,12,60,1,0,0,-1
2384,Why Kamala Harris Isn’t Clamoring to Be Biden’s Running Mate,The New York Times,2020,5,12,60,1,0,0,1
2385,Momentous Choices for Supreme Court as It Hears Trump Financial Records Cases,The New York Times,2020,5,12,60,1,0,0,1
2386,Why Get All Made Up With Nowhere to Go?,The New York Times,2020,5,12,60,1,0,0,-1
2387,"As Banks Stumble in Delivering Aid, Congress Weighs Other Options",The New York Times,2020,5,12,60,1,0,0,-1
2388,Why Economic Pain Could Persist Even After the Pandemic Is Contained,The New York Times,2020,5,12,60,1,0,0,-1
2389,Employers Rush to Adopt Virus Screening. The Tools May Not Help Much.,The New York Times,2020,5,12,60,1,0,0,-1
2390,Jeffrey Katzenberg Blames Pandemic for Quibi’s Rough Start,The New York Times,2020,5,12,60,1,0,0,-1
2391,"App Shows Promise in Tracking New Coronavirus Cases, Study Finds",The New York Times,2020,5,12,60,1,0,0,1
2392,Can the N.F.L. Really Return to Normal This Fall?,The New York Times,2020,5,12,60,1,0,0,-1
2393,M.L.B. Proposes an 82-Game Season Starting in July,The New York Times,2020,5,12,60,1,0,0,1
2394,"Andrés Iniesta Plots a Return to Barcelona, Where the Beauty Is Gone",The New York Times,2020,5,12,60,1,0,0,1
2395,"For the Public Library, Martha Graham Is the Missing Link",The New York Times,2020,5,12,60,1,0,0,0
2396,"Reader, She Didn’t Marry Him. Curtis Sittenfeld’s ‘Rodham’ Reimagines Hillary.",The New York Times,2020,5,12,60,1,0,0,-1
2397,The Social-Distancing Shamers Are Watching,The New York Times,2020,5,12,60,1,0,0,-1
2398,New York to Begin Limited Reopening in Upstate Region,The New York Times,2020,5,12,60,1,0,0,-1
2399,"Hasidic Jews, Hit Hard by the Outbreak, Flock to Donate Plasma",The New York Times,2020,5,12,60,1,0,0,-1
2400,A Drive-By Art Show Turns Lawns and Garages Into Galleries,The New York Times,2020,5,12,60,1,0,0,0
2401,"Eat Rat, Make New Body: Easy Stuff for Pythons",The New York Times,2020,5,12,60,1,0,0,1
2402,"As States Rush to Reopen, Scientists Fear a Coronavirus Comeback",The New York Times,2020,5,12,60,1,0,0,0
2403,A Pandemic Benefit: The Expansion of Telemedicine,The New York Times,2020,5,12,60,1,0,0,1
2404,"Jerry Stiller, Comedian With Enduring Appeal, Is Dead at 92",The New York Times,2020,5,12,60,1,0,0,-1
2405,"Barbara Babcock, a Force for Women in the Law, Dies at 81",The New York Times,2020,5,12,60,1,0,0,-1
2406,"Thomas Reppetto, Crime Watchdog and Historian, Is Dead at 88",The New York Times,2020,5,12,60,1,0,0,-1
2407,The Elites Were Living High. Then Came the Fall.,The New York Times,2020,5,12,60,1,0,0,-1
2408,10-4: How to Reopen the Economy by Exploiting the Coronavirus’s Weak Spot,The New York Times,2020,5,12,60,1,0,0,0
2409,We’re All Casualties of Trump’s War on Science,The New York Times,2020,5,12,60,1,0,0,-1
2410,"At Senate Hearing, Government Experts Paint Bleak Picture of the Pandemic",The New York Times,2020,5,13,61,1,0,0,0
2411,Supreme Court Hints at Split Decision in Two Cases on Obtaining Trump’s Financial Records,The New York Times,2020,5,13,61,1,0,0,-1
2412,Latin America’s Outbreaks Now Rival Europe’s. But Its Options Are Worse.,The New York Times,2020,5,13,61,1,0,0,-1
2413,"In Israel, Modern Medicine Grapples With Ghosts of the Third Reich",The New York Times,2020,5,13,61,1,0,0,0
2414,Nobody Is Protected From President Trump,The New York Times,2020,5,13,61,1,0,0,-1
2415,‘I’ve Never Made Myself Out to Be the End All’: Fauci and Paul Clash,The New York Times,2020,5,13,61,1,0,0,1
2416,Supreme Court Hears Oral Arguments On Trump Tax Return Case,The New York Times,2020,5,13,61,1,0,0,1
2417,Health Experts Warn Against a Rapid Reopening of the Nation,The New York Times,2020,5,13,61,1,0,0,-1
2418,"From Maternity Ward to Cemetery, a Morning of Murder in Afghanistan",The New York Times,2020,5,13,61,1,0,0,-1
2419,‘The New Church of England’: Coronavirus Renews Pride in U.K.’s Health Service,The New York Times,2020,5,13,61,1,0,0,1
2420,Modi Announces $260 Billion Coronavirus Rescue Package for India,The New York Times,2020,5,13,61,1,0,0,1
2421,"Fearing a Second Wave, Cal State Will Keep Classes Online in the Fall",The New York Times,2020,5,13,61,1,0,0,-1
2422,The Citizen’s Arrest Law Cited in Arbery’s Killing Dates Back to the Civil War,The New York Times,2020,5,13,61,1,0,0,-1
2423,"For a City Already in a ‘Death Spiral,’ What’s After Lockdown?",The New York Times,2020,5,13,61,1,0,0,-1
2424,Judge Hesitates to Accept Justice Dept. Move to Drop Flynn Charge,The New York Times,2020,5,13,61,1,0,0,-1
2425,Trump Is Courting Black Voters. His Failures on the Virus Are a Problem.,The New York Times,2020,5,13,61,1,0,0,-1
2426,"Mike Garcia, G.O.P. House Candidate, Is Ahead in California",The New York Times,2020,5,13,61,1,0,0,1
2427,"Patagonia, Quick to Close, Could Be Last to Reopen",The New York Times,2020,5,13,61,1,0,0,-1
2428,A Flower Shop Reinvented to Reopen,The New York Times,2020,5,13,61,1,0,0,-1
2429,China’s Coronavirus Back-to-Work Lessons: Masks and Vigilance,The New York Times,2020,5,13,61,1,0,0,0
