Headline,Source,Year,Month,Day,Date_id,Pre-Covid,Bias,Cred,Sentiment
There’s No Better Time for Maximalist Brownies,The New York Times,2021,2,17,86,1,0,0,1
Can a Fine Whiskey Age Overnight?,The New York Times,2021,2,17,86,1,0,0,0
Oregon Is Vaccinating Teachers. It Might Not Be Enough to Reopen Schools.,The New York Times,2021,2,17,86,1,0,0,-1
"Bernard Lown, Inventive Heart Doctor and Antiwar Activist, Dies at 99",The New York Times,2021,2,17,86,1,0,0,-1
"Kathleen Ham, Who Met Her Rapist Twice in Court, Dies at 73",The New York Times,2021,2,17,86,1,0,0,-1
"Johnny Pacheco, Who Helped Bring Salsa to the World, Dies at 85",The New York Times,2021,2,17,86,1,0,0,-1
"What Trump, San Francisco and the Deer in My Backyard Have in Common",The New York Times,2021,2,17,86,1,0,0,1
America’s Brutal Racial History Is Written All Over Our Genes,The New York Times,2021,2,17,86,1,0,0,-1
A Covid Bill’s Hidden Tax Increase,The Wall Street Journal,2021,2,17,86,1,1,1,0
The Intercession of the Grateful Dead,The Wall Street Journal,2021,2,17,86,1,1,1,1
"Biden, Netanyahu Hold Their First Phone Call of Biden’s Presidency",The Wall Street Journal,2021,2,17,86,1,1,1,-1
Texas Spins Into the Wind,The Wall Street Journal,2021,2,17,86,1,1,1,-1
"Following Big-Ticket Deal Next Door, a Palm Beach Property Lists for $84 Million",The Wall Street Journal,2021,2,17,86,1,1,1,-1
Dozens Missing in Nigeria’s Latest School Kidnapping,The Wall Street Journal,2021,2,17,86,1,1,1,-1
Five New York City Students Have Died by Suicide This School Year,The Wall Street Journal,2021,2,17,86,1,1,1,-1
"Biden, Union Leaders Huddle on Infrastructure Plan",The Wall Street Journal,2021,2,17,86,1,1,1,1
"Texas Winter Storm Strikes Chip Makers, Compounding Supply Woes",The Wall Street Journal,2021,2,17,86,1,1,1,-1
Bill Gates: 'All rich countries should move to 100% synthetic beef',The Washington Times,2021,2,17,86,1,1,2,-1
Joe Biden vows vaccines available for all Americans by mid-summer,The Washington Times,2021,2,17,86,1,1,2,1
Sorry Sen. McConnell: Most Republicans want Trump to play a big role in GOP,The Washington Times,2021,2,17,86,1,1,2,-1
"Former Capitol Police chief, sergeants-at-arms to testify before Senate on Jan. 6 riot",The Washington Times,2021,2,17,86,1,1,2,1
"Biden visited White House residence only once during Obama years, he says",The Washington Times,2021,2,17,86,1,1,2,-1
Iced Earth musicians quit heavy metal band after singer is arrested for storming Capitol,The Washington Times,2021,2,17,86,1,1,2,-1
Rich Countries Signed Away a Chance to Vaccinate the World,The New York Times,2021,3,22,87,1,0,0,1
"Assaulting the Truth, Ron Johnson Helps Erode Confidence in Government",The New York Times,2021,3,22,87,1,0,0,0
‘We’ve Lost the Line!’: Radio Traffic Reveals Police Under Siege at Capitol,The New York Times,2021,3,22,87,1,0,0,0
Defense Secretary Austin Makes Unannounced Visit to Afghanistan,The New York Times,2021,3,22,87,1,0,0,0
"After Sarah Everard’s Killing, Women’s Groups Want Change, Not More Policing",The New York Times,2021,3,22,87,1,0,0,0
"Meet Wyoming’s New Black Sheriff, the First in State History",The New York Times,2021,3,22,87,1,0,0,1
"Postal Service Struggles to Speed Up Delivery, Compounding Its Troubles",The New York Times,2021,3,22,87,1,0,0,-1
"$29 Billion Railroad Merger to Connect U.S., Mexico and Canada",The New York Times,2021,3,22,87,1,0,0,1
The Great Amazon Flip-a-Thon,The New York Times,2021,3,22,87,1,0,0,1
Résumé-Writing Tips to Help You Get Past the A.I. Gatekeepers,The New York Times,2021,3,22,87,1,0,0,1
"The Loyola-Chicago Ramblers, and Sister Jean, Return to the Round of 16",The New York Times,2021,3,22,87,1,0,0,1
TV’s Battle of the Binge: Why the Wait Can Be Worth It,The New York Times,2021,3,22,87,1,0,0,-1
Ken Burns Still Has Faith in a Shared American Story,The New York Times,2021,3,22,87,1,0,0,1
"Elsa Peretti, Star Designer of Elegant Jewelry, Dies at 80",The New York Times,2021,3,22,87,1,0,0,-1
"Nawal el Saadawi, Advocate for Women in the Arab World, Dies at 89",The New York Times,2021,3,22,87,1,0,0,-1
Supreme Court Shows Inclination to Limit Union-Access Law,The Wall Street Journal,2021,3,22,87,1,1,1,0
Leon Black Steps Down as Apollo Global’s Chairman,The Wall Street Journal,2021,3,22,87,1,1,1,-1
Vaccine Fight Between EU and U.K. Threatens to Escalate,The Wall Street Journal,2021,3,22,87,1,1,1,-1
"U.S., Allies Sanction China Over Treatment of Uyghurs",The Wall Street Journal,2021,3,22,87,1,1,1,-1
"Washington, D.C., Statehood Divides Congressional Hearing",The Wall Street Journal,2021,3,22,87,1,1,1,1
New Acting Chief Named for Brooklyn Federal Prosecutors,The Wall Street Journal,2021,3,22,87,1,1,1,1
Reconsidering Times v. Sullivan,The Wall Street Journal,2021,3,22,87,1,1,1,0
New York City Venues Reopen but Raise Covid-19 Concerns,The Wall Street Journal,2021,3,22,87,1,1,1,-1
Joe Biden to visit Mexico border 'at some point',The Washington Times,2021,3,22,87,1,1,2,0
"Democrats eye restricting filibuster with 'mini-nuke,' 'democracy carve-out'",The Washington Times,2021,3,22,87,1,1,2,-1
Court refuses to dismiss Project Veritas lawsuit against New York Times,The Washington Times,2021,3,22,87,1,1,2,-1
"As Holy Week arrives, President Biden serves as modern-day Pontius Pilate",The Washington Times,2021,3,22,87,1,1,2,1
California now wants to teach 'counter-genocide' to over 6 million students in its public schools,The Washington Times,2021,3,22,87,1,1,2,0
Rusty Tillman learned from George Allen,The Washington Times,2021,3,22,87,1,1,2,-1
Washington graded as 'winners' in free agency after haul,The Washington Times,2021,3,22,87,1,1,2,0
Michigan’s Covid Wards Are Filling Up With Younger Patients,The New York Times,2021,4,26,88,1,0,0,1
Terrorist Group Steps Into Venezuela as Lawlessness Grows,The New York Times,2021,4,26,88,1,0,0,-1
Phuket Was Poised for Tourism Comeback. A Covid Surge Dashed Those Hopes.,The New York Times,2021,4,26,88,1,0,0,-1
Fire at Baghdad Hospital Packed With Covid Patients Kills at Least 82,The New York Times,2021,4,26,88,1,0,0,-1
Overdue VHS Tape From 1999 Leads to Warrant for Embezzlement,The New York Times,2021,4,26,88,1,0,0,-1
"Half a Year After Trump’s Defeat, Arizona Republicans Are Recounting the Vote",The New York Times,2021,4,26,88,1,0,0,-1
U.S. to Send Virus-Ravaged India Materials for Vaccines,The New York Times,2021,4,26,88,1,0,0,-1
A Minneapolis High School Football Team and Its Coach Move On,The New York Times,2021,4,26,88,1,0,0,-1
Urban Meyer’s Renewal in Jacksonville,The New York Times,2021,4,26,88,1,0,0,1
Rose Namajunas Retakes U.F.C. Title by Defeating Chinese Star Zhang Weili,The New York Times,2021,4,26,88,1,0,0,1
"Writing in Italian, Jhumpa Lahiri Found a New Voice",The New York Times,2021,4,26,88,1,0,0,1
"Eric Adams Endorsed by Top Bronx Leader, Giving Him Lift With Latinos",The New York Times,2021,4,26,88,1,0,0,1
What Do Women Want? For Men to Get Covid Vaccines.,The New York Times,2021,4,26,88,1,0,0,-1
How Bad Is Our Pandemic Drinking Problem?,The New York Times,2021,4,26,88,1,0,0,-1
The Nervous Person’s Guide to Re-entering Society,The New York Times,2021,4,26,88,1,0,0,1
U.K. Prosecutors’ Case Against Ex-Serco Execs Collapses at Trial,The Wall Street Journal,2021,4,26,88,1,1,1,-1
"From On High (Tuesday Crossword, April 27)",The Wall Street Journal,2021,4,26,88,1,1,1,-1
"Goodbye Section 230, Hello Liberty",The Wall Street Journal,2021,4,26,88,1,1,1,-1
Investors Stay Hungry for Inflation-Protected Bonds,The Wall Street Journal,2021,4,26,88,1,1,1,-1
"How to Save the Post Office, Maybe",The Wall Street Journal,2021,4,26,88,1,1,1,0
Who Nds th Lttr E? Scottish Fund Manager Aberdeen Tries Abrdn Instead,The Wall Street Journal,2021,4,26,88,1,1,1,-1
"America Voted for a Rest, Not a Revolution",The Wall Street Journal,2021,4,26,88,1,1,1,-1
"Iranian Ships Swarmed U.S. Coast Guard Vessels in Persian Gulf, Navy Says",The Wall Street Journal,2021,4,26,88,1,1,1,-1
‘Artur Rodzinski—New York Philharmonic: The Complete Columbia Album Collection’ Review: Mercurial Maestro,The Wall Street Journal,2021,4,26,88,1,1,1,1
Lyft to Sell Autonomous-Driving Unit to Toyota for $550 Million,The Wall Street Journal,2021,4,26,88,1,1,1,-1
Give Bill Maher an Oscar,The Wall Street Journal,2021,4,26,88,1,1,1,1
"Voters care about affordable energy, not climate change",The Washington Times,2021,4,26,88,1,1,2,-1
Tech tools help FBI find Capitol invaders,The Washington Times,2021,4,26,88,1,1,2,1
Supreme Court ruling upends American Indian prosecutions in Oklahoma,The Washington Times,2021,4,26,88,1,1,2,-1
"Biden's 100-day sprint leaves him behind on approval, bipartisanship",The Washington Times,2021,4,26,88,1,1,2,-1
When disgraced theories are respectable again,The Washington Post,2021,5,26,89,1,0,1,-1
Trump isn’t ‘the former guy.’ We’re stuck with him.,The Washington Post,2021,5,26,89,1,0,1,-1
Roman Protasevich: A Belarus Activist Who ‘Refused to Live in Fear’,The New York Times,2021,5,26,89,1,0,0,0
Iraqi Activism Fights for Survival Amid Murders and Threats,The New York Times,2021,5,26,89,1,0,0,-1
The Central California Town That Keeps Sinking,The New York Times,2021,5,26,89,1,0,0,-1
C.D.C. Will Not Investigate Mild Infections in Vaccinated Americans,The New York Times,2021,5,26,89,1,0,0,-1
A New Crop in Pennsylvania: Warehouses,The New York Times,2021,5,26,89,1,0,0,0
Indian Police Visit Twitter Offices as Modi Goes on Pandemic Offense,The New York Times,2021,5,26,89,1,0,0,-1
The Big Deal in Amazon’s Antitrust Case,The New York Times,2021,5,26,89,1,0,0,1
Catarina Macario Is Just Getting Started,The New York Times,2021,5,26,89,1,0,0,1
The Endless Curiosity of Chris Thile,The New York Times,2021,5,26,89,1,0,0,1
A.P. Begins Review of Social Media Policy After Journalist’s Firing,The New York Times,2021,5,26,89,1,0,0,-1
"TikTok, the Fastest Way on Earth to Become a Food Star",The New York Times,2021,5,26,89,1,0,0,1
"Joel Chadabe, Explorer of Electronic Music’s Frontier, Dies at 82",The New York Times,2021,5,26,89,1,0,0,-1
Is the Bitcoin Craze Coming for Your 401(k)?,The New York Times,2021,5,26,89,1,0,0,-1
A Guide to 5G Services: What the Different Brand Names Mean,The Wall Street Journal,2021,5,26,89,1,1,1,1
Shareholder of MDC Partners Opposes Merger With Stagwell,The Wall Street Journal,2021,5,26,89,1,1,1,0
‘Last Supper in Pompeii: From the Table to the Grave’ Review: Rediscovering Roman Revelry,The Wall Street Journal,2021,5,26,89,1,1,1,1
Former Mets Manager Banned After Sexual Harassment Investigation,The Wall Street Journal,2021,5,26,89,1,1,1,-1
Purdue Pharma Preparing to Poll Creditors on Bankruptcy Exit Plan,The Wall Street Journal,2021,5,26,89,1,1,1,-1
"Republican Mayoral Candidates Tussle Over Trump, Party Loyalty",The Wall Street Journal,2021,5,26,89,1,1,1,-1
D.C. Auditor report on shooting death of Deon Kay: Police 'acted recklessly',The Washington Times,2021,5,26,89,1,1,2,-1
GOP performs sloppy fake-voting burlesque,The Washington Times,2021,5,26,89,1,1,2,-1
"After burying story, mainstream media suddenly wonders where COVID-19 originated",The Washington Times,2021,5,26,89,1,1,2,-1
Major airlines avoid Belarus after plane diversion,The Washington Times,2021,5,26,89,1,1,2,-1
Litter piles up amid pandemic around D.C. region,The Washington Times,2021,5,26,89,1,1,2,-1
States turn to back-to-work bonuses while nixing supercharged unemployment benefits,The Washington Times,2021,5,26,89,1,1,2,-1
IOC member: Cancellation of Tokyo Summer Games 'essentially off the table',The Washington Times,2021,5,26,89,1,1,2,-1
"Hamas surges, but Palestinians' woes persist",The Washington Times,2021,5,26,89,1,1,2,-1
"John Cena, 'F9' star, makes groveling apology video to China after calling Taiwan a 'country'",The Washington Times,2021,5,26,89,1,1,2,-1
"For Years, Netanyahu Outlasted His Rivals. What Changed This Week?",The New York Times,2021,6,4,90,1,0,0,0
Hong Kong Is Dangling Incentives to Get Vaccinated. That May Not Be Enough.,The New York Times,2021,6,4,90,1,0,0,-1
See Which States Are Falling Behind Biden’s Vaccination Goal,The New York Times,2021,6,4,90,1,0,0,-1
Postmaster General Investigated Over Possible Campaign Finance Violations,The New York Times,2021,6,4,90,1,0,0,-1
The Life and Death of Your Jeans,The New York Times,2021,6,4,90,1,0,0,-1
United Airlines Wants to Bring Back Supersonic Air Travel,The New York Times,2021,6,4,90,1,0,0,-1
Michelle Wie West Was Ready to Retire. Then She Got Mad.,The New York Times,2021,6,4,90,1,0,0,-1
It’s Not Your Imagination: Baseball Players Are Getting Hurt a Lot,The New York Times,2021,6,4,90,1,0,0,-1
"High School Football Coaches Suspended After Teen Is Forced to Eat Pork, Lawyer Says",The New York Times,2021,6,4,90,1,0,0,-1
A 7-Year-Old Was Accused of Rape. Is Arresting Him the Answer?,The New York Times,2021,6,4,90,1,0,0,-1
Yang-Adams Rivalry Takes Center Stage After Tense Debate,The New York Times,2021,6,4,90,1,0,0,1
Homeless Men Lose Court Battle to Stay in Upper West Side Hotel,The New York Times,2021,6,4,90,1,0,0,-1
"Mike Marshall, 78, First Relief Pitcher to Win Cy Young Award, Dies",The New York Times,2021,6,4,90,1,0,0,-1
The Sound of Silence on Abortion,The New York Times,2021,6,4,90,1,0,0,-1
Bibi Is Trump and the Israeli Change Coalition Is Biden,The New York Times,2021,6,4,90,1,0,0,-1
Facebook Suspends Trump for Two Years,The Wall Street Journal,2021,6,4,90,1,1,1,-1
AstraZeneca Taps Alexion Executive for CFO Job,The Wall Street Journal,2021,6,4,90,1,1,1,1
Proposed Framework Aims to Guide Regulators in Decisions to Charge Chief Compliance Officers,The Wall Street Journal,2021,6,4,90,1,1,1,1
Global Maritime Regulator Touts Contended Decarbonization Plan,The Wall Street Journal,2021,6,4,90,1,1,1,-1
Ackman’s Planned Universal Music Deal Includes His Grandfather’s Hit Song,The Wall Street Journal,2021,6,4,90,1,1,1,0
Clichés Set Off Alarm Bells,The Wall Street Journal,2021,6,4,90,1,1,1,-1
AOC fires back at criticism over grandmother's 'squalid' living conditions,The Washington Times,2021,6,4,90,1,1,2,-1
"Biden to highlight transatlantic ties, multilateralism in his first foreign trip",The Washington Times,2021,6,4,90,1,1,2,1
Appeals court upholds federal eviction moratorium,The Washington Times,2021,6,4,90,1,1,2,1
A clear conscience helped Cardinal Pell endure solitary confinement before exoneration,The Washington Times,2021,6,4,90,1,1,2,1
Tokyo Summer Games chief: 100% moving forward with Olympics,The Washington Times,2021,6,4,90,1,1,2,1
"Parents sue Loudoun County school board over bias program, policing student speech",The Washington Times,2021,6,4,90,1,1,2,-1
"Doug Mastriano, Pa. state senator, says Arizona vote audit should be 'model' for his state",The Washington Times,2021,6,4,90,1,1,2,-1
Bradley Beal's uncertain future hangs over Washington Wizards' offseason,The Washington Times,2021,6,4,90,1,1,2,-1
Inflation threatens because the Federal Reserve is inept and corrupt,The Washington Times,2021,6,4,90,1,1,2,-1
"In Forceful Defense of Afghan Withdrawal, Biden Says U.S. Achieved Its Objectives",The New York Times,2021,7,9,91,1,0,0,1
Political Crisis in Haiti Deepens Over Rival Claims to Power,The New York Times,2021,7,9,91,1,0,0,-1
A Battle Between a Great City and a Great Lake,The New York Times,2021,7,9,91,1,0,0,0
Why Haiti Still Despairs After $13 Billion in Foreign Aid,The New York Times,2021,7,9,91,1,0,0,-1
Will Surgery Slow Down (or Speed Up) a Pope Who’s in a Hurry?,The New York Times,2021,7,9,91,1,0,0,-1
"In Reversal, F.D.A. Calls for Limits on Who Gets Alzheimer’s Drug",The New York Times,2021,7,9,91,1,0,0,-1
Texas Republicans Reveal Bills of Far-Reaching Voting Restrictions,The New York Times,2021,7,9,91,1,0,0,-1
"The Bond Market Is Telling Us to Worry About Growth, Not Inflation",The New York Times,2021,7,9,91,1,0,0,-1
Volkswagen and BMW are fined nearly $1 billion for colluding on emissions technology.,The New York Times,2021,7,9,91,1,0,0,-1
‘Let’s Bring It Home’: England Celebrates as It Reaches the Euro 2020 Final,The New York Times,2021,7,9,91,1,0,0,1
How Swarms of Fireflies Sync Their Flashes,The New York Times,2021,7,9,91,1,0,0,1
Dicky Maegle Dies at 86; Football Star Remembered for a Bizarre Tackle,The New York Times,2021,7,9,91,1,0,0,1
Summer Travel Is Back. Earth Can’t Handle It.,The New York Times,2021,7,9,91,1,0,0,-1
The Gavin Newsom Recall Is a Farce,The New York Times,2021,7,9,91,1,0,0,-1
Donald Trump Just Can’t Quit Zuckerberg and Dorsey,The New York Times,2021,7,9,91,1,0,0,1
Albrecht Dürer Was an Artist on the Move,The Wall Street Journal,2021,7,9,91,1,1,1,1
Hunter Biden’s Secret Art Sale,The Wall Street Journal,2021,7,9,91,1,1,1,0
Biden Targets Big Business in Sweeping Executive Order to Spur Competition,The Wall Street Journal,2021,7,9,91,1,1,1,1
BlackRock Tweaked Some Models. It Triggered a Wave of Buying and Selling.,The Wall Street Journal,2021,7,9,91,1,1,1,1
It’s 98 Degrees Out. Why Is My Child Wearing a Mask?,The Wall Street Journal,2021,7,9,91,1,1,1,-1
"Joe Biden, 20th Century Trustbuster",The Wall Street Journal,2021,7,9,91,1,1,1,1
Pentagon mulls options for Afghan interpreters fearing Taliban revenge,The Washington Times,2021,7,9,91,1,1,2,-1
Twitter treats IED-scarred veteran like dirt,The Washington Times,2021,7,9,91,1,1,2,-1
'Free Our Patriots Rally' planned in Florida to push for release of jailed Capitol riot defendants,The Washington Times,2021,7,9,91,1,1,2,-1
Biden defends Afghan withdrawal as Taliban surges: 'Status quo was not an option',The Washington Times,2021,7,9,91,1,1,2,1
